AccNo,Name,ID,Contact,Email,Balance,Type
ACC-BR01-41679,,,,,0,0
ACC-BR01-32086,,,,,0,0
ACC-BR01-24485,,,,,0,0
ACC-BR01-27384,,,,,0,0
ACC-BR01-38522,,,,,0,0
ACC-BR01-24267,,,,,0,0
ACC-BR01-29390,,,,,0,0
ACC-BR01-20452,,,,,0,0
ACC-BR01-37117,,,,,0,0
ACC-BR01-36640,,,,,0,0
ACC-BR01-10084,,,,,0,0
ACC-BR01-22886,,,,,0,0
ACC-BR01-19141,,,,,0,0
ACC-BR01-24364,,,,,0,0
ACC-BR01-20972,,,,,0,0
ACC-BR01-25917,,,,,0,0
ACC-BR01-40083,,,,,0,0
ACC-BR01-25273,,,,,0,0
ACC-BR01-16772,,,,,0,0
ACC-BR01-16477,,,,,0,0
ACC-BR01-26621,,,,,0,0
ACC-BR01-40196,,,,,0,0
ACC-BR01-20568,,,,,0,0
ACC-BR01-15214,,,,,0,0
ACC-BR01-20459,,,,,0,0
ACC-BR01-32065,,,,,0,0
ACC-BR01-17454,,,,,0,0
ACC-BR01-36685,,,,,0,0
ACC-BR01-16667,,,,,0,0
ACC-BR01-11028,,,,,0,0
ACC-BR01-32475,,,,,0,0
ACC-BR01-37258,,,,,0,0
ACC-BR01-19102,,,,,0,0
ACC-BR01-41753,,,,,0,0
ACC-BR01-32459,,,,,0,0
ACC-BR01-14568,,,,,0,0
ACC-BR01-18009,,,,,0,0
ACC-BR01-41821,,,,,0,0
ACC-BR01-12156,,,,,0,0
ACC-BR01-29153,,,,,0,0
ACC-BR01-20869,,,,,0,0
ACC-BR01-26595,,,,,0,0
ACC-BR01-35331,,,,,0,0
ACC-BR01-17183,,,,,0,0
ACC-BR01-38191,,,,,0,0
ACC-BR01-14112,,,,,0,0
ACC-BR01-34183,,,,,0,0
ACC-BR01-16899,,,,,0,0
ACC-BR01-24248,,,,,0,0
ACC-BR01-15999,,,,,0,0
ACC-BR01-22465,,,,,0,0
ACC-BR01-22306,,,,,0,0
ACC-BR01-34902,,,,,0,0
ACC-BR01-16093,,,,,0,0
ACC-BR01-34178,,,,,0,0
ACC-BR01-21187,,,,,0,0
ACC-BR01-12689,,,,,0,0
ACC-BR01-35086,,,,,0,0
ACC-BR01-17197,,,,,0,0
ACC-BR01-20835,,,,,0,0
ACC-BR01-18375,,,,,0,0
ACC-BR01-19031,,,,,0,0
ACC-BR01-42297,,,,,0,0
ACC-BR01-28721,,,,,0,0
ACC-BR01-24233,,,,,0,0
ACC-BR01-10481,,,,,0,0
ACC-BR01-41136,,,,,0,0
ACC-BR01-20882,,,,,0,0
ACC-BR01-22715,,,,,0,0
ACC-BR01-12429,,,,,0,0
ACC-BR01-23474,,,,,0,0
ACC-BR01-29086,,,,,0,0
ACC-BR01-24536,,,,,0,0
ACC-BR01-36554,,,,,0,0
ACC-BR01-19955,,,,,0,0
ACC-BR01-19105,,,,,0,0
ACC-BR01-11692,,,,,0,0
ACC-BR01-40897,,,,,0,0
ACC-BR01-12600,,,,,0,0
ACC-BR01-18843,,,,,0,0
ACC-BR01-42040,,,,,0,0
ACC-BR01-19066,,,,,0,0
ACC-BR01-16862,,,,,0,0
ACC-BR01-37569,,,,,0,0
ACC-BR01-13906,,,,,0,0
ACC-BR01-11635,,,,,0,0
ACC-BR01-20308,,,,,0,0
ACC-BR01-38393,,,,,0,0
ACC-BR01-40994,,,,,0,0
ACC-BR01-39712,,,,,0,0
ACC-BR01-40092,,,,,0,0
ACC-BR01-29538,,,,,0,0
ACC-BR01-28582,,,,,0,0
ACC-BR01-26214,,,,,0,0
ACC-BR01-37070,,,,,0,0
ACC-BR01-12234,,,,,0,0
ACC-BR01-23855,,,,,0,0
ACC-BR01-32543,,,,,0,0
ACC-BR01-14228,,,,,0,0
ACC-BR01-14645,,,,,0,0
ACC-BR01-29665,,,,,0,0
ACC-BR01-24217,,,,,0,0
ACC-BR01-37295,,,,,0,0
ACC-BR01-15197,,,,,0,0
ACC-BR01-35383,,,,,0,0
ACC-BR01-17431,,,,,0,0
ACC-BR01-13681,,,,,0,0
ACC-BR01-17452,,,,,0,0
ACC-BR01-35453,,,,,0,0
ACC-BR01-16719,,,,,0,0
ACC-BR01-16193,,,,,0,0
ACC-BR01-14404,,,,,0,0
ACC-BR01-35668,,,,,0,0
ACC-BR01-38634,,,,,0,0
ACC-BR01-37402,,,,,0,0
ACC-BR01-38776,,,,,0,0
ACC-BR01-14385,,,,,0,0
ACC-BR01-24839,,,,,0,0
ACC-BR01-26636,,,,,0,0
ACC-BR01-37201,,,,,0,0
ACC-BR01-35294,,,,,0,0
ACC-BR01-37816,,,,,0,0
ACC-BR01-12986,,,,,0,0
ACC-BR01-27018,,,,,0,0
ACC-BR01-20216,,,,,0,0
ACC-BR01-18307,,,,,0,0
ACC-BR01-19418,,,,,0,0
ACC-BR01-11411,,,,,0,0
ACC-BR01-33904,,,,,0,0
ACC-BR01-21986,,,,,0,0
ACC-BR01-30136,,,,,0,0
ACC-BR01-13330,,,,,0,0
ACC-BR01-32266,,,,,0,0
ACC-BR01-17860,,,,,0,0
ACC-BR01-11187,,,,,0,0
ACC-BR01-31581,,,,,0,0
ACC-BR01-24289,,,,,0,0
ACC-BR01-34826,,,,,0,0
ACC-BR01-17087,,,,,0,0
ACC-BR01-17409,,,,,0,0
ACC-BR01-25056,,,,,0,0
ACC-BR01-33802,,,,,0,0
ACC-BR01-23009,,,,,0,0
ACC-BR01-35390,,,,,0,0
ACC-BR01-29258,,,,,0,0
ACC-BR01-29711,,,,,0,0
ACC-BR01-39606,,,,,0,0
ACC-BR01-18825,,,,,0,0
ACC-BR01-37940,,,,,0,0
ACC-BR01-37336,,,,,0,0
ACC-BR01-18924,,,,,0,0
ACC-BR01-37129,,,,,0,0
ACC-BR01-40198,,,,,0,0
ACC-BR01-37653,,,,,0,0
ACC-BR01-10183,,,,,0,0
ACC-BR01-26651,,,,,0,0
ACC-BR01-15357,,,,,0,0
ACC-BR01-30189,,,,,0,0
ACC-BR01-41118,,,,,0,0
ACC-BR01-33486,,,,,0,0
ACC-BR01-21164,,,,,0,0
ACC-BR01-40314,,,,,0,0
ACC-BR01-19803,,,,,0,0
ACC-BR01-18023,,,,,0,0
ACC-BR01-40310,,,,,0,0
ACC-BR01-15947,,,,,0,0
ACC-BR01-17407,,,,,0,0
ACC-BR01-40414,,,,,0,0
ACC-BR01-11286,,,,,0,0
ACC-BR01-39649,,,,,0,0
ACC-BR01-14363,,,,,0,0
ACC-BR01-40543,,,,,0,0
ACC-BR01-10775,,,,,0,0
ACC-BR01-36915,,,,,0,0
ACC-BR01-27480,,,,,0,0
ACC-BR01-31690,,,,,0,0
ACC-BR01-30556,,,,,0,0
ACC-BR01-29226,,,,,0,0
ACC-BR01-28145,,,,,0,0
ACC-BR01-19763,,,,,0,0
ACC-BR01-37017,,,,,0,0
ACC-BR01-14373,,,,,0,0
ACC-BR01-12083,,,,,0,0
ACC-BR01-41315,,,,,0,0
ACC-BR01-18392,,,,,0,0
ACC-BR01-31095,,,,,0,0
ACC-BR01-24068,,,,,0,0
ACC-BR01-25429,,,,,0,0
ACC-BR01-19702,,,,,0,0
ACC-BR01-14820,,,,,0,0
ACC-BR01-39257,,,,,0,0
ACC-BR01-36538,,,,,0,0
ACC-BR01-34339,,,,,0,0
ACC-BR01-34343,,,,,0,0
ACC-BR01-28862,,,,,0,0
ACC-BR01-13430,,,,,0,0
ACC-BR01-14438,,,,,0,0
ACC-BR01-24687,,,,,0,0
ACC-BR01-13522,,,,,0,0
ACC-BR01-20257,,,,,0,0
ACC-BR01-32790,,,,,0,0
ACC-BR01-31966,,,,,0,0
ACC-BR01-38856,,,,,0,0
ACC-BR01-26502,,,,,0,0
ACC-BR01-39265,,,,,0,0
ACC-BR01-19977,,,,,0,0
ACC-BR01-40423,,,,,0,0
ACC-BR01-35111,,,,,0,0
ACC-BR01-30921,,,,,0,0
ACC-BR01-24954,,,,,0,0
ACC-BR01-24075,,,,,0,0
ACC-BR01-34487,,,,,0,0
ACC-BR01-13218,,,,,0,0
ACC-BR01-35889,,,,,0,0
ACC-BR01-37410,,,,,0,0
ACC-BR01-36510,,,,,0,0
ACC-BR01-14486,,,,,0,0
ACC-BR01-26398,,,,,0,0
ACC-BR01-30639,,,,,0,0
ACC-BR01-36729,,,,,0,0
ACC-BR01-22562,,,,,0,0
ACC-BR01-39848,,,,,0,0
ACC-BR01-32843,,,,,0,0
ACC-BR01-27800,,,,,0,0
ACC-BR01-40214,,,,,0,0
ACC-BR01-32810,,,,,0,0
ACC-BR01-21023,,,,,0,0
ACC-BR01-33406,,,,,0,0
ACC-BR01-29976,,,,,0,0
ACC-BR01-33905,,,,,0,0
ACC-BR01-39020,,,,,0,0
ACC-BR01-31588,,,,,0,0
ACC-BR01-10529,,,,,0,0
ACC-BR01-28224,,,,,0,0
ACC-BR01-41987,,,,,0,0
ACC-BR01-29622,,,,,0,0
ACC-BR01-42495,,,,,0,0
ACC-BR01-26060,,,,,0,0
ACC-BR01-23501,,,,,0,0
ACC-BR01-28309,,,,,0,0
ACC-BR01-38098,,,,,0,0
ACC-BR01-21055,,,,,0,0
ACC-BR01-32068,,,,,0,0
ACC-BR01-39508,,,,,0,0
ACC-BR01-17295,,,,,0,0
ACC-BR01-34361,,,,,0,0
ACC-BR01-11511,,,,,0,0
ACC-BR01-25851,,,,,0,0
ACC-BR01-23935,,,,,0,0
ACC-BR01-15434,,,,,0,0
ACC-BR01-22282,,,,,0,0
ACC-BR01-24774,,,,,0,0
ACC-BR01-29633,,,,,0,0
ACC-BR01-25466,,,,,0,0
ACC-BR01-24500,,,,,0,0
ACC-BR01-30886,,,,,0,0
ACC-BR01-21956,,,,,0,0
ACC-BR01-15298,,,,,0,0
ACC-BR01-41920,,,,,0,0
ACC-BR01-29887,,,,,0,0
ACC-BR01-14798,,,,,0,0
ACC-BR01-17040,,,,,0,0
ACC-BR01-18701,,,,,0,0
ACC-BR01-20201,,,,,0,0
ACC-BR01-13688,,,,,0,0
ACC-BR01-28487,,,,,0,0
ACC-BR01-24334,,,,,0,0
ACC-BR01-22320,,,,,0,0
ACC-BR01-34352,,,,,0,0
ACC-BR01-16316,,,,,0,0
ACC-BR01-20298,,,,,0,0
ACC-BR01-10324,,,,,0,0
ACC-BR01-10677,,,,,0,0
ACC-BR01-38074,,,,,0,0
ACC-BR01-40412,,,,,0,0
ACC-BR01-27721,,,,,0,0
ACC-BR01-18078,,,,,0,0
ACC-BR01-24191,,,,,0,0
ACC-BR01-31220,,,,,0,0
ACC-BR01-28856,,,,,0,0
ACC-BR01-25812,,,,,0,0
ACC-BR01-39228,,,,,0,0
ACC-BR01-40533,,,,,0,0
ACC-BR01-35708,,,,,0,0
ACC-BR01-30227,,,,,0,0
ACC-BR01-39321,,,,,0,0
ACC-BR01-33237,,,,,0,0
ACC-BR01-20262,,,,,0,0
ACC-BR01-11885,,,,,0,0
ACC-BR01-10543,,,,,0,0
ACC-BR01-22496,,,,,0,0
ACC-BR01-36730,,,,,0,0
ACC-BR01-11463,,,,,0,0
ACC-BR01-29452,,,,,0,0
ACC-BR01-24821,,,,,0,0
ACC-BR01-13807,,,,,0,0
ACC-BR01-29530,,,,,0,0
ACC-BR01-16435,,,,,0,0
ACC-BR01-35623,,,,,0,0
ACC-BR01-26163,,,,,0,0
ACC-BR01-12339,,,,,0,0
ACC-BR01-33818,,,,,0,0
ACC-BR01-25246,,,,,0,0
ACC-BR01-29349,,,,,0,0
ACC-BR01-21940,,,,,0,0
ACC-BR01-14634,,,,,0,0
ACC-BR01-21012,,,,,0,0
ACC-BR01-41177,,,,,0,0
ACC-BR01-33553,,,,,0,0
ACC-BR01-36162,,,,,0,0
ACC-BR01-13144,,,,,0,0
ACC-BR01-15895,,,,,0,0
ACC-BR01-15571,,,,,0,0
ACC-BR01-24115,,,,,0,0
ACC-BR01-12238,,,,,0,0
ACC-BR01-33756,,,,,0,0
ACC-BR01-30041,,,,,0,0
ACC-BR01-34373,,,,,0,0
ACC-BR01-28909,,,,,0,0
ACC-BR01-19543,,,,,0,0
ACC-BR01-25938,,,,,0,0
ACC-BR01-30897,,,,,0,0
ACC-BR01-41151,,,,,0,0
ACC-BR01-38638,,,,,0,0
ACC-BR01-13380,,,,,0,0
ACC-BR01-11814,,,,,0,0
ACC-BR01-14949,,,,,0,0
ACC-BR01-23735,,,,,0,0
ACC-BR01-28936,,,,,0,0
ACC-BR01-24901,,,,,0,0
ACC-BR01-10897,,,,,0,0
ACC-BR01-13567,,,,,0,0
ACC-BR01-23115,,,,,0,0
ACC-BR01-39716,,,,,0,0
ACC-BR01-16394,,,,,0,0
ACC-BR01-18886,,,,,0,0
ACC-BR01-30478,,,,,0,0
ACC-BR01-36815,,,,,0,0
ACC-BR01-27691,,,,,0,0
ACC-BR01-40001,,,,,0,0
ACC-BR01-32551,,,,,0,0
ACC-BR01-19138,,,,,0,0
ACC-BR01-21348,,,,,0,0
ACC-BR01-39255,,,,,0,0
ACC-BR01-37822,,,,,0,0
ACC-BR01-11120,,,,,0,0
ACC-BR01-11703,,,,,0,0
ACC-BR01-32293,,,,,0,0
ACC-BR01-18386,,,,,0,0
ACC-BR01-12735,,,,,0,0
ACC-BR01-30524,,,,,0,0
ACC-BR01-35962,,,,,0,0
ACC-BR01-30897,,,,,0,0
ACC-BR01-39561,,,,,0,0
ACC-BR01-28830,,,,,0,0
ACC-BR01-36699,,,,,0,0
ACC-BR01-30339,,,,,0,0
ACC-BR01-19485,,,,,0,0
ACC-BR01-28572,,,,,0,0
ACC-BR01-12160,,,,,0,0
ACC-BR01-31936,,,,,0,0
ACC-BR01-37564,,,,,0,0
ACC-BR01-32649,,,,,0,0
ACC-BR01-38869,,,,,0,0
ACC-BR01-31413,,,,,0,0
ACC-BR01-11548,,,,,0,0
ACC-BR01-20940,,,,,0,0
ACC-BR01-27130,,,,,0,0
ACC-BR01-11267,,,,,0,0
ACC-BR01-10473,,,,,0,0
ACC-BR01-32353,,,,,0,0
ACC-BR01-33475,,,,,0,0
ACC-BR01-33056,,,,,0,0
ACC-BR01-36671,,,,,0,0
ACC-BR01-37974,,,,,0,0
ACC-BR01-36536,,,,,0,0
ACC-BR01-22485,,,,,0,0
ACC-BR01-24881,,,,,0,0
ACC-BR01-31311,,,,,0,0
ACC-BR01-28311,,,,,0,0
ACC-BR01-33726,,,,,0,0
ACC-BR01-25669,,,,,0,0
ACC-BR01-40706,,,,,0,0
ACC-BR01-27598,,,,,0,0
ACC-BR01-42700,,,,,0,0
ACC-BR01-16118,,,,,0,0
ACC-BR01-31164,,,,,0,0
ACC-BR01-15617,,,,,0,0
ACC-BR01-22982,,,,,0,0
ACC-BR01-25905,,,,,0,0
ACC-BR01-23258,,,,,0,0
ACC-BR01-23178,,,,,0,0
ACC-BR01-42180,,,,,0,0
ACC-BR01-21720,,,,,0,0
ACC-BR01-35921,,,,,0,0
ACC-BR01-41715,,,,,0,0
ACC-BR01-18355,,,,,0,0
ACC-BR01-41538,,,,,0,0
ACC-BR01-16934,,,,,0,0
ACC-BR01-20350,,,,,0,0
ACC-BR01-21204,,,,,0,0
ACC-BR01-21688,,,,,0,0
ACC-BR01-23286,,,,,0,0
ACC-BR01-14494,,,,,0,0
ACC-BR01-36669,,,,,0,0
ACC-BR01-37626,,,,,0,0
ACC-BR01-28784,,,,,0,0
ACC-BR01-27259,,,,,0,0
ACC-BR01-14166,,,,,0,0
ACC-BR01-40888,,,,,0,0
ACC-BR01-14294,,,,,0,0
ACC-BR01-35186,,,,,0,0
ACC-BR01-32605,,,,,0,0
ACC-BR01-42521,,,,,0,0
ACC-BR01-12928,,,,,0,0
ACC-BR01-34450,,,,,0,0
ACC-BR01-28131,,,,,0,0
ACC-BR01-22072,,,,,0,0
ACC-BR01-11865,,,,,0,0
ACC-BR01-42017,,,,,0,0
ACC-BR01-33868,,,,,0,0
ACC-BR01-20898,,,,,0,0
ACC-BR01-38496,,,,,0,0
ACC-BR01-18965,,,,,0,0
ACC-BR01-14163,,,,,0,0
ACC-BR01-26585,,,,,0,0
ACC-BR01-37672,,,,,0,0
ACC-BR01-10907,,,,,0,0
ACC-BR01-14212,,,,,0,0
ACC-BR01-41684,,,,,0,0
ACC-BR01-31576,,,,,0,0
ACC-BR01-13971,,,,,0,0
ACC-BR01-35264,,,,,0,0
ACC-BR01-41853,,,,,0,0
ACC-BR01-37931,,,,,0,0
ACC-BR01-25106,,,,,0,0
ACC-BR01-28605,,,,,0,0
ACC-BR01-20018,,,,,0,0
ACC-BR01-41457,,,,,0,0
ACC-BR01-14559,,,,,0,0
ACC-BR01-41091,,,,,0,0
ACC-BR01-18244,,,,,0,0
ACC-BR01-18573,,,,,0,0
ACC-BR01-17142,,,,,0,0
ACC-BR01-20720,,,,,0,0
ACC-BR01-16251,,,,,0,0
ACC-BR01-15349,,,,,0,0
ACC-BR01-14601,,,,,0,0
ACC-BR01-35892,,,,,0,0
ACC-BR01-37007,,,,,0,0
ACC-BR01-16565,,,,,0,0
ACC-BR01-35066,,,,,0,0
ACC-BR01-23638,,,,,0,0
ACC-BR01-10673,,,,,0,0
ACC-BR01-31852,,,,,0,0
ACC-BR01-10849,,,,,0,0
ACC-BR01-17069,,,,,0,0
ACC-BR01-19456,,,,,0,0
ACC-BR01-38478,,,,,0,0
ACC-BR01-17164,,,,,0,0
ACC-BR01-32872,,,,,0,0
ACC-BR01-38676,,,,,0,0
ACC-BR01-10144,,,,,0,0
ACC-BR01-39802,,,,,0,0
ACC-BR01-12039,,,,,0,0
ACC-BR01-25975,,,,,0,0
ACC-BR01-31807,,,,,0,0
ACC-BR01-25439,,,,,0,0
ACC-BR01-10464,,,,,0,0
ACC-BR01-31015,,,,,0,0
ACC-BR01-41753,,,,,0,0
ACC-BR01-17956,,,,,0,0
ACC-BR01-16795,,,,,0,0
ACC-BR01-30741,,,,,0,0
ACC-BR01-20146,,,,,0,0
ACC-BR01-20324,,,,,0,0
ACC-BR01-20149,,,,,0,0
ACC-BR01-14505,,,,,0,0
ACC-BR01-34209,,,,,0,0
ACC-BR01-40816,,,,,0,0
ACC-BR01-32769,,,,,0,0
ACC-BR01-24124,,,,,0,0
ACC-BR01-41745,,,,,0,0
ACC-BR01-28620,,,,,0,0
ACC-BR01-34850,,,,,0,0
ACC-BR01-17820,,,,,0,0
ACC-BR01-10048,,,,,0,0
ACC-BR01-26543,,,,,0,0
ACC-BR01-38163,,,,,0,0
ACC-BR01-16780,,,,,0,0
ACC-BR01-22531,,,,,0,0
ACC-BR01-16519,,,,,0,0
ACC-BR01-39071,,,,,0,0
ACC-BR01-10049,,,,,0,0
ACC-BR01-12608,,,,,0,0
ACC-BR01-14962,,,,,0,0
ACC-BR01-24809,,,,,0,0
ACC-BR01-10982,,,,,0,0
ACC-BR01-42354,,,,,0,0
ACC-BR01-24774,,,,,0,0
ACC-BR01-32998,,,,,0,0
ACC-BR01-35865,,,,,0,0
ACC-BR01-11817,,,,,0,0
ACC-BR01-40586,,,,,0,0
ACC-BR01-35038,,,,,0,0
ACC-BR01-37484,,,,,0,0
ACC-BR01-11399,,,,,0,0
ACC-BR01-41723,,,,,0,0
ACC-BR01-36590,,,,,0,0
ACC-BR01-23013,,,,,0,0
ACC-BR01-39365,,,,,0,0
ACC-BR01-38409,,,,,0,0
ACC-BR01-34697,,,,,0,0
ACC-BR01-28542,,,,,0,0
ACC-BR01-34732,,,,,0,0
ACC-BR01-40151,,,,,0,0
ACC-BR01-28146,,,,,0,0
ACC-BR01-15781,,,,,0,0
ACC-BR01-28956,,,,,0,0
ACC-BR01-11838,,,,,0,0
ACC-BR01-15556,,,,,0,0
ACC-BR01-18621,,,,,0,0
ACC-BR01-23176,,,,,0,0
ACC-BR01-14154,,,,,0,0
ACC-BR01-13930,,,,,0,0
ACC-BR01-15260,,,,,0,0
ACC-BR01-17015,,,,,0,0
ACC-BR01-36795,,,,,0,0
ACC-BR01-32167,,,,,0,0
ACC-BR01-17419,,,,,0,0
ACC-BR01-25093,,,,,0,0
ACC-BR01-16006,,,,,0,0
ACC-BR01-32271,,,,,0,0
ACC-BR01-16201,,,,,0,0
ACC-BR01-15712,,,,,0,0
ACC-BR01-36434,,,,,0,0
ACC-BR01-42124,,,,,0,0
ACC-BR01-13960,,,,,0,0
ACC-BR01-33868,,,,,0,0
ACC-BR01-29179,,,,,0,0
ACC-BR01-26587,,,,,0,0
ACC-BR01-11118,,,,,0,0
ACC-BR01-17055,,,,,0,0
ACC-BR01-14611,,,,,0,0
ACC-BR01-41228,,,,,0,0
ACC-BR01-13461,,,,,0,0
ACC-BR01-24774,,,,,0,0
ACC-BR01-37979,,,,,0,0
ACC-BR01-13317,,,,,0,0
ACC-BR01-27148,,,,,0,0
ACC-BR01-29758,,,,,0,0
ACC-BR01-27214,,,,,0,0
ACC-BR01-34816,,,,,0,0
ACC-BR01-41428,,,,,0,0
ACC-BR01-24604,,,,,0,0
ACC-BR01-31639,,,,,0,0
ACC-BR01-20488,,,,,0,0
ACC-BR01-31843,,,,,0,0
ACC-BR01-17797,,,,,0,0
ACC-BR01-22422,,,,,0,0
ACC-BR01-41856,,,,,0,0
ACC-BR01-16677,,,,,0,0
ACC-BR01-17462,,,,,0,0
ACC-BR01-41183,,,,,0,0
ACC-BR01-26268,,,,,0,0
ACC-BR01-35574,,,,,0,0
ACC-BR01-35582,,,,,0,0
ACC-BR01-41403,,,,,0,0
ACC-BR01-33510,,,,,0,0
ACC-BR01-17577,,,,,0,0
ACC-BR01-14399,,,,,0,0
ACC-BR01-12453,,,,,0,0
ACC-BR01-28602,,,,,0,0
ACC-BR01-30084,,,,,0,0
ACC-BR01-35441,,,,,0,0
ACC-BR01-25806,,,,,0,0
ACC-BR01-35531,,,,,0,0
ACC-BR01-24001,,,,,0,0
ACC-BR01-24735,,,,,0,0
ACC-BR01-39577,,,,,0,0
ACC-BR01-16540,,,,,0,0
ACC-BR01-25359,,,,,0,0
ACC-BR01-35560,,,,,0,0
ACC-BR01-18464,,,,,0,0
ACC-BR01-34055,,,,,0,0
ACC-BR01-19727,,,,,0,0
ACC-BR01-27391,,,,,0,0
ACC-BR01-41389,,,,,0,0
ACC-BR01-39865,,,,,0,0
ACC-BR01-20952,,,,,0,0
ACC-BR01-25771,,,,,0,0
ACC-BR01-36418,,,,,0,0
ACC-BR01-12468,,,,,0,0
ACC-BR01-29300,,,,,0,0
ACC-BR01-40519,,,,,0,0
ACC-BR01-27666,,,,,0,0
ACC-BR01-16588,,,,,0,0
ACC-BR01-10080,,,,,0,0
ACC-BR01-37187,,,,,0,0
ACC-BR01-42245,,,,,0,0
ACC-BR01-21035,,,,,0,0
ACC-BR01-23823,,,,,0,0
ACC-BR01-27298,,,,,0,0
ACC-BR01-37688,,,,,0,0
ACC-BR01-31949,,,,,0,0
ACC-BR01-16487,,,,,0,0
ACC-BR01-15226,,,,,0,0
ACC-BR01-13690,,,,,0,0
ACC-BR01-17156,,,,,0,0
ACC-BR01-23363,,,,,0,0
ACC-BR01-31095,,,,,0,0
ACC-BR01-13264,,,,,0,0
ACC-BR01-14837,,,,,0,0
ACC-BR01-33008,,,,,0,0
ACC-BR01-20313,,,,,0,0
ACC-BR01-13298,,,,,0,0
ACC-BR01-33305,,,,,0,0
ACC-BR01-35504,,,,,0,0
ACC-BR01-15729,,,,,0,0
ACC-BR01-32205,,,,,0,0
ACC-BR01-36798,,,,,0,0
ACC-BR01-25658,,,,,0,0
ACC-BR01-35368,,,,,0,0
ACC-BR01-28671,,,,,0,0
ACC-BR01-17283,,,,,0,0
ACC-BR01-26680,,,,,0,0
ACC-BR01-33399,,,,,0,0
ACC-BR01-17501,,,,,0,0
ACC-BR01-21215,,,,,0,0
ACC-BR01-36039,,,,,0,0
ACC-BR01-35440,,,,,0,0
ACC-BR01-42096,,,,,0,0
ACC-BR01-32923,,,,,0,0
ACC-BR01-24571,,,,,0,0
ACC-BR01-32180,,,,,0,0
ACC-BR01-36340,,,,,0,0
ACC-BR01-42323,,,,,0,0
ACC-BR01-21592,,,,,0,0
ACC-BR01-24571,,,,,0,0
ACC-BR01-34648,,,,,0,0
ACC-BR01-34809,,,,,0,0
ACC-BR01-23898,,,,,0,0
ACC-BR01-23951,,,,,0,0
ACC-BR01-42049,,,,,0,0
ACC-BR01-34386,,,,,0,0
ACC-BR01-23534,,,,,0,0
ACC-BR01-39889,,,,,0,0
ACC-BR01-23046,,,,,0,0
ACC-BR01-36215,,,,,0,0
ACC-BR01-23286,,,,,0,0
ACC-BR01-22963,,,,,0,0
ACC-BR01-42037,,,,,0,0
ACC-BR01-25173,,,,,0,0
ACC-BR01-39881,,,,,0,0
ACC-BR01-24636,,,,,0,0
ACC-BR01-30989,,,,,0,0
ACC-BR01-14894,,,,,0,0
ACC-BR01-29361,,,,,0,0
ACC-BR01-17159,,,,,0,0
ACC-BR01-36354,,,,,0,0
ACC-BR01-41750,,,,,0,0
ACC-BR01-29548,,,,,0,0
ACC-BR01-28868,,,,,0,0
ACC-BR01-27709,,,,,0,0
ACC-BR01-15478,,,,,0,0
ACC-BR01-28075,,,,,0,0
ACC-BR01-37813,,,,,0,0
ACC-BR01-21785,,,,,0,0
ACC-BR01-16269,,,,,0,0
ACC-BR01-14742,,,,,0,0
ACC-BR01-16946,,,,,0,0
ACC-BR01-30375,,,,,0,0
ACC-BR01-22506,,,,,0,0
ACC-BR01-21574,,,,,0,0
ACC-BR01-32550,,,,,0,0
ACC-BR01-28714,,,,,0,0
ACC-BR01-19442,,,,,0,0
ACC-BR01-19529,,,,,0,0
ACC-BR01-35472,,,,,0,0
ACC-BR01-42652,,,,,0,0
ACC-BR01-30048,,,,,0,0
ACC-BR01-32290,,,,,0,0
ACC-BR01-33284,,,,,0,0
ACC-BR01-26919,,,,,0,0
ACC-BR01-35264,,,,,0,0
ACC-BR01-41158,,,,,0,0
ACC-BR01-20775,,,,,0,0
ACC-BR01-26029,,,,,0,0
ACC-BR01-13044,,,,,0,0
ACC-BR01-41504,,,,,0,0
ACC-BR01-29238,,,,,0,0
ACC-BR01-27969,,,,,0,0
ACC-BR01-30640,,,,,0,0
ACC-BR01-21390,,,,,0,0
ACC-BR01-32383,,,,,0,0
ACC-BR01-34987,,,,,0,0
ACC-BR01-29693,,,,,0,0
ACC-BR01-26210,,,,,0,0
ACC-BR01-36582,,,,,0,0
ACC-BR01-23784,,,,,0,0
ACC-BR01-25017,,,,,0,0
ACC-BR01-14433,,,,,0,0
ACC-BR01-27745,,,,,0,0
ACC-BR01-24487,,,,,0,0
ACC-BR01-28949,,,,,0,0
ACC-BR01-28743,,,,,0,0
ACC-BR01-36989,,,,,0,0
ACC-BR01-23501,,,,,0,0
ACC-BR01-28950,,,,,0,0
ACC-BR01-27202,,,,,0,0
ACC-BR01-30167,,,,,0,0
ACC-BR01-17906,,,,,0,0
ACC-BR01-18453,,,,,0,0
ACC-BR01-29811,,,,,0,0
ACC-BR01-14500,,,,,0,0
ACC-BR01-24802,,,,,0,0
ACC-BR01-15423,,,,,0,0
ACC-BR01-23408,,,,,0,0
ACC-BR01-34601,,,,,0,0
ACC-BR01-12829,,,,,0,0
ACC-BR01-35861,,,,,0,0
ACC-BR01-18116,,,,,0,0
ACC-BR01-25156,,,,,0,0
ACC-BR01-18008,,,,,0,0
ACC-BR01-22253,,,,,0,0
ACC-BR01-25965,,,,,0,0
ACC-BR01-11745,,,,,0,0
ACC-BR01-17914,,,,,0,0
ACC-BR01-21871,,,,,0,0
ACC-BR01-27229,,,,,0,0
ACC-BR01-37253,,,,,0,0
ACC-BR01-22943,,,,,0,0
ACC-BR01-25113,,,,,0,0
ACC-BR01-22778,,,,,0,0
ACC-BR01-10439,,,,,0,0
